453.02822580645164, 29.036290322580555
436.3951612903226, 30.145161290322505
413.10887096774195, 24.60080645161281
390.93145161290323, 25.70967741935476
370.9717741935484, 31.2540322580644
354.3387096774194, 35.68951612903214
335.48790322580646, 46.77822580645153
322.18145161290323, 70.06451612903214
311.0927419354839, 98.8951612903225
298.8951612903226, 122.18145161290317
284.47983870967744, 141.03225806451604
256.7580645161291, 151.01209677419348
200.20564516129036, 168.75403225806446
99.29838709677419, 207.5645161290322
46.072580645161295, 248.59274193548382
26.112903225806463, 274.0967741935483
26.112903225806463, 286.29435483870964
27.2217741935484, 292.9475806451612
32.76612903225808, 295.1653225806451
32.76612903225808, 304.0362903225806
32.76612903225808, 312.9072580645161
47.181451612903246, 321.7782258064516
72.68548387096776, 331.758064516129
112.60483870967742, 341.7379032258064
123.69354838709678, 339.52016129032256
124.8024193548387, 337.30241935483866
138.10887096774195, 340.6290322580645
145.8709677419355, 337.30241935483866
163.61290322580646, 339.52016129032256
163.61290322580646, 332.866935483871
175.81048387096774, 332.866935483871
175.81048387096774, 326.21370967741933
114.8225806451613, 311.79838709677415
78.22983870967742, 296.2741935483871
127.02016129032258, 289.62096774193543
176.9193548387097, 294.0564516129032
223.49193548387098, 300.70967741935476
253.43145161290323, 309.58064516129025
266.73790322580646, 318.45161290322574
266.73790322580646, 325.1048387096774
257.866935483871, 329.5403225806451
241.23387096774195, 343.95564516129025
224.60080645161293, 353.9354838709677
207.9677419354839, 365.0241935483871
194.66129032258067, 377.22177419354836
192.44354838709683, 380.54838709677415
185.79032258064518, 396.0725806451613
197.98790322580646, 402.72580645161287
244.56048387096774, 397.1814516129032
300.00403225806457, 380.54838709677415
332.16129032258067, 356.1532258064516
342.1411290322581, 328.4314516129032
385.3870967741936, 304.0362903225806
416.43548387096774, 319.5604838709677
459.68145161290323, 317.34274193548384
496.27419354838713, 305.14516129032256
520.6693548387096, 289.62096774193543
525.1048387096774, 279.64112903225805
510.68951612903226, 275.20564516129025
499.600806451613, 274.0967741935483
488.5120967741936, 269.6612903225806
475.2056451612903, 276.3145161290322
460.7903225806452, 271.87903225806446
444.15725806451616, 278.5322580645161
429.74193548387103, 275.20564516129025
423.08870967741933, 280.74999999999994
417.5443548387097, 280.74999999999994
413.10887096774195, 277.42338709677415
433.06854838709677, 231.9596774193548
434.1774193548387, 179.8427419354838
423.08870967741933, 128.83467741935476
415.32661290322585, 98.8951612903225
437.50403225806457, 71.17338709677409
451.9193548387097, 42.34274193548379
451.9193548387097, 30.145161290322505
